image_name,gsm,source,weft_count_autocorr,weft_count_fft,weft_count_direct,weft_count,weft_spacing_avg,weft_spacing_std,weft_spacing_cv,weft_confidence,warp_count_autocorr,warp_count_fft,warp_count_direct,warp_count,warp_spacing_avg,warp_spacing_std,warp_spacing_cv,warp_confidence,yarn_edge_density,yarn_component_count,yarn_avg_area,yarn_std_area,yarn_density_uniformity,weft_spacing_uniformity,weft_lines_detected,warp_spacing_uniformity,warp_lines_detected,texture_contrast,texture_homogeneity,texture_energy,texture_entropy,texture_lbp_mean,texture_lbp_std,freq_dc_component,freq_high_freq_energy,freq_low_freq_energy,freq_radial_peak,structure_gabor_0deg,structure_gabor_45deg,structure_gabor_90deg,structure_gabor_135deg,structure_dominant_orientation,structure_regularity,edge_gradient_mean,edge_gradient_std,edge_direction_mean,edge_direction_std,edge_laplacian_variance,color_r_mean,color_r_std,color_g_mean,color_g_std,color_b_mean,color_b_std,color_h_mean,color_h_std,color_s_mean,color_s_std,color_v_mean,color_v_std,color_l_mean,color_l_std,color_a_mean,color_a_std,color_b_lab_mean,color_b_lab_std,augmentation,original_image,split
fabricnet_0006.jpg,130,fabricnet,7.757575757575758,7.0,8,7.757575757575758,33.0,0.0,0.0,0.9468379641824676,0.0,3.0,12,7.5,0.0,0.0,0.0,0.6250000003125,0.1704216003417968,11,12218.818181818182,38291.49292851109,0.2419074029288058,0.3888505954749342,1217,0.3594681025205182,926,7.63,0.0795116661737831,0.0667988579079974,6.448248960676673,164.49147415161133,89.17366676424167,17.71060207124024,937136.8437594648,591733.4271524055,1,91.13890075683594,252.4581680297852,70.89725494384766,247.7320442199707,45,0.6611317171353733,67.6604721878926,86.04609005305721,0.1326896052889357,1.6259797350548757,630.2779045993811,155.0935287475586,86.34096060328656,199.7713394165039,53.5410385179921,209.5972023010254,44.64636382382375,70.20487594604492,40.780658807206734,80.40054702758789,76.1673695873488,210.00180053710932,44.84631107048954,198.24615478515625,53.69269442045069,117.63162231445312,8.232247529214362,118.7139015197754,9.36114900874146,original,fabricnet_0006.jpg,train
fabricnet_0006_aug_1_rotate_180.jpg,130,fabricnet,7.757575757575758,7.0,8,7.757575757575758,33.0,0.0,0.0,0.9468379641824676,0.0,3.0,12,7.5,0.0,0.0,0.0,0.6250000003125,0.1704216003417968,11,12218.818181818182,38291.49292851109,0.2419074029288058,0.3888505954749342,1217,0.3594681025205182,926,7.63,0.0795116661737831,0.0667988579079974,6.448248960676673,164.49147415161133,89.17366676424167,17.71060207124024,937136.8437594648,591733.4271524055,1,91.13890075683594,252.4581680297852,70.89725494384766,247.7320442199707,45,0.6611317171353733,67.6604721878926,86.04609005305721,0.1326896052889357,1.6259797350548757,630.2779045993811,155.0935287475586,86.34096060328656,199.7713394165039,53.5410385179921,209.5972023010254,44.64636382382375,70.20487594604492,40.780658807206734,80.40054702758789,76.1673695873488,210.00180053710932,44.84631107048954,198.24615478515625,53.69269442045069,117.63162231445312,8.232247529214362,118.7139015197754,9.36114900874146,rotate_180,fabricnet_0006.jpg,train
fabricnet_0006_aug_2_gamma_correction.jpg,130,fabricnet,7.757575757575758,7.0,8,7.757575757575758,33.0,0.0,0.0,0.9468379641824676,0.0,3.0,12,7.5,0.0,0.0,0.0,0.6250000003125,0.1704216003417968,11,12218.818181818182,38291.49292851109,0.2419074029288058,0.3888505954749342,1217,0.3594681025205182,926,7.63,0.0795116661737831,0.0667988579079974,6.448248960676673,164.49147415161133,89.17366676424167,17.71060207124024,937136.8437594648,591733.4271524055,1,91.13890075683594,252.4581680297852,70.89725494384766,247.7320442199707,45,0.6611317171353733,67.6604721878926,86.04609005305721,0.1326896052889357,1.6259797350548757,630.2779045993811,155.0935287475586,86.34096060328656,199.7713394165039,53.5410385179921,209.5972023010254,44.64636382382375,70.20487594604492,40.780658807206734,80.40054702758789,76.1673695873488,210.00180053710932,44.84631107048954,198.24615478515625,53.69269442045069,117.63162231445312,8.232247529214362,118.7139015197754,9.36114900874146,gamma_correction,fabricnet_0006.jpg,train
fabricnet_0006_aug_3_rotate_90.jpg,130,fabricnet,7.757575757575758,7.0,8,7.757575757575758,33.0,0.0,0.0,0.9468379641824676,0.0,3.0,12,7.5,0.0,0.0,0.0,0.6250000003125,0.1704216003417968,11,12218.818181818182,38291.49292851109,0.2419074029288058,0.3888505954749342,1217,0.3594681025205182,926,7.63,0.0795116661737831,0.0667988579079974,6.448248960676673,164.49147415161133,89.17366676424167,17.71060207124024,937136.8437594648,591733.4271524055,1,91.13890075683594,252.4581680297852,70.89725494384766,247.7320442199707,45,0.6611317171353733,67.6604721878926,86.04609005305721,0.1326896052889357,1.6259797350548757,630.2779045993811,155.0935287475586,86.34096060328656,199.7713394165039,53.5410385179921,209.5972023010254,44.64636382382375,70.20487594604492,40.780658807206734,80.40054702758789,76.1673695873488,210.00180053710932,44.84631107048954,198.24615478515625,53.69269442045069,117.63162231445312,8.232247529214362,118.7139015197754,9.36114900874146,rotate_90,fabricnet_0006.jpg,train
fabricnet_0006_aug_4_sharpen.jpg,130,fabricnet,7.757575757575758,7.0,8,7.757575757575758,33.0,0.0,0.0,0.9468379641824676,0.0,3.0,12,7.5,0.0,0.0,0.0,0.6250000003125,0.1704216003417968,11,12218.818181818182,38291.49292851109,0.2419074029288058,0.3888505954749342,1217,0.3594681025205182,926,7.63,0.0795116661737831,0.0667988579079974,6.448248960676673,164.49147415161133,89.17366676424167,17.71060207124024,937136.8437594648,591733.4271524055,1,91.13890075683594,252.4581680297852,70.89725494384766,247.7320442199707,45,0.6611317171353733,67.6604721878926,86.04609005305721,0.1326896052889357,1.6259797350548757,630.2779045993811,155.0935287475586,86.34096060328656,199.7713394165039,53.5410385179921,209.5972023010254,44.64636382382375,70.20487594604492,40.780658807206734,80.40054702758789,76.1673695873488,210.00180053710932,44.84631107048954,198.24615478515625,53.69269442045069,117.63162231445312,8.232247529214362,118.7139015197754,9.36114900874146,sharpen,fabricnet_0006.jpg,train
fabricnet_0006_aug_5_vertical_flip.jpg,130,fabricnet,7.757575757575758,7.0,8,7.757575757575758,33.0,0.0,0.0,0.9468379641824676,0.0,3.0,12,7.5,0.0,0.0,0.0,0.6250000003125,0.1704216003417968,11,12218.818181818182,38291.49292851109,0.2419074029288058,0.3888505954749342,1217,0.3594681025205182,926,7.63,0.0795116661737831,0.0667988579079974,6.448248960676673,164.49147415161133,89.17366676424167,17.71060207124024,937136.8437594648,591733.4271524055,1,91.13890075683594,252.4581680297852,70.89725494384766,247.7320442199707,45,0.6611317171353733,67.6604721878926,86.04609005305721,0.1326896052889357,1.6259797350548757,630.2779045993811,155.0935287475586,86.34096060328656,199.7713394165039,53.5410385179921,209.5972023010254,44.64636382382375,70.20487594604492,40.780658807206734,80.40054702758789,76.1673695873488,210.00180053710932,44.84631107048954,198.24615478515625,53.69269442045069,117.63162231445312,8.232247529214362,118.7139015197754,9.36114900874146,vertical_flip,fabricnet_0006.jpg,train
fabricnet_0001.jpg,140,fabricnet,7.757575757575758,8.0,9,8.0,33.0,0.2357022603955158,0.0071787490453927,0.9388265163134396,10.145977011494251,8.0,9,9.0,29.5,0.5,0.0169491525366274,0.911664563065712,0.2395286560058593,4,43877.25,75937.58256086046,0.366208832931588,0.3942984365786897,1201,0.3478839171533467,698,7.605,0.0323438228917088,0.0691901792597491,6.634133529643187,161.62285232543945,95.1065021739094,17.65197732146367,1100496.2140568718,667285.980663076,1,91.84772872924805,224.83905792236328,90.40802383422852,222.0114898681641,45,0.7039037119992747,175.5826431363285,197.2786433317292,-0.0023616248654615,1.586026485136958,5261.748769443464,197.79818725585932,77.50992179360193,168.0284767150879,86.39372217058973,167.36620330810547,86.1654073374367,54.29878616333008,69.74325371863189,55.049991607666016,70.13704780156765,199.07629013061523,76.45022702314193,180.63771057128903,79.10839743446111,139.45560836791992,17.0391566874888,133.97400665283203,10.11840433706446,original,fabricnet_0001.jpg,train
fabricnet_0001_aug_1_brightness_down.jpg,140,fabricnet,7.757575757575758,8.0,9,8.0,33.0,0.2357022603955158,0.0071787490453927,0.9388265163134396,10.145977011494251,8.0,9,9.0,29.5,0.5,0.0169491525366274,0.911664563065712,0.2395286560058593,4,43877.25,75937.58256086046,0.366208832931588,0.3942984365786897,1201,0.3478839171533467,698,7.605,0.0323438228917088,0.0691901792597491,6.634133529643187,161.62285232543945,95.1065021739094,17.65197732146367,1100496.2140568718,667285.980663076,1,91.84772872924805,224.83905792236328,90.40802383422852,222.0114898681641,45,0.7039037119992747,175.5826431363285,197.2786433317292,-0.0023616248654615,1.586026485136958,5261.748769443464,197.79818725585932,77.50992179360193,168.0284767150879,86.39372217058973,167.36620330810547,86.1654073374367,54.29878616333008,69.74325371863189,55.049991607666016,70.13704780156765,199.07629013061523,76.45022702314193,180.63771057128903,79.10839743446111,139.45560836791992,17.0391566874888,133.97400665283203,10.11840433706446,brightness_down,fabricnet_0001.jpg,train
fabricnet_0001_aug_2_horizontal_flip.jpg,140,fabricnet,7.757575757575758,8.0,9,8.0,33.0,0.2357022603955158,0.0071787490453927,0.9388265163134396,10.145977011494251,8.0,9,9.0,29.5,0.5,0.0169491525366274,0.911664563065712,0.2395286560058593,4,43877.25,75937.58256086046,0.366208832931588,0.3942984365786897,1201,0.3478839171533467,698,7.605,0.0323438228917088,0.0691901792597491,6.634133529643187,161.62285232543945,95.1065021739094,17.65197732146367,1100496.2140568718,667285.980663076,1,91.84772872924805,224.83905792236328,90.40802383422852,222.0114898681641,45,0.7039037119992747,175.5826431363285,197.2786433317292,-0.0023616248654615,1.586026485136958,5261.748769443464,197.79818725585932,77.50992179360193,168.0284767150879,86.39372217058973,167.36620330810547,86.1654073374367,54.29878616333008,69.74325371863189,55.049991607666016,70.13704780156765,199.07629013061523,76.45022702314193,180.63771057128903,79.10839743446111,139.45560836791992,17.0391566874888,133.97400665283203,10.11840433706446,horizontal_flip,fabricnet_0001.jpg,train
fabricnet_0001_aug_3_zoom_out.jpg,140,fabricnet,7.757575757575758,8.0,9,8.0,33.0,0.2357022603955158,0.0071787490453927,0.9388265163134396,10.145977011494251,8.0,9,9.0,29.5,0.5,0.0169491525366274,0.911664563065712,0.2395286560058593,4,43877.25,75937.58256086046,0.366208832931588,0.3942984365786897,1201,0.3478839171533467,698,7.605,0.0323438228917088,0.0691901792597491,6.634133529643187,161.62285232543945,95.1065021739094,17.65197732146367,1100496.2140568718,667285.980663076,1,91.84772872924805,224.83905792236328,90.40802383422852,222.0114898681641,45,0.7039037119992747,175.5826431363285,197.2786433317292,-0.0023616248654615,1.586026485136958,5261.748769443464,197.79818725585932,77.50992179360193,168.0284767150879,86.39372217058973,167.36620330810547,86.1654073374367,54.29878616333008,69.74325371863189,55.049991607666016,70.13704780156765,199.07629013061523,76.45022702314193,180.63771057128903,79.10839743446111,139.45560836791992,17.0391566874888,133.97400665283203,10.11840433706446,zoom_out,fabricnet_0001.jpg,train
fabricnet_0001_aug_4_vertical_flip.jpg,140,fabricnet,7.757575757575758,8.0,9,8.0,33.0,0.2357022603955158,0.0071787490453927,0.9388265163134396,10.145977011494251,8.0,9,9.0,29.5,0.5,0.0169491525366274,0.911664563065712,0.2395286560058593,4,43877.25,75937.58256086046,0.366208832931588,0.3942984365786897,1201,0.3478839171533467,698,7.605,0.0323438228917088,0.0691901792597491,6.634133529643187,161.62285232543945,95.1065021739094,17.65197732146367,1100496.2140568718,667285.980663076,1,91.84772872924805,224.83905792236328,90.40802383422852,222.0114898681641,45,0.7039037119992747,175.5826431363285,197.2786433317292,-0.0023616248654615,1.586026485136958,5261.748769443464,197.79818725585932,77.50992179360193,168.0284767150879,86.39372217058973,167.36620330810547,86.1654073374367,54.29878616333008,69.74325371863189,55.049991607666016,70.13704780156765,199.07629013061523,76.45022702314193,180.63771057128903,79.10839743446111,139.45560836791992,17.0391566874888,133.97400665283203,10.11840433706446,vertical_flip,fabricnet_0001.jpg,train
fabricnet_0001_aug_5_rotate_180.jpg,140,fabricnet,7.757575757575758,8.0,9,8.0,33.0,0.2357022603955158,0.0071787490453927,0.9388265163134396,10.145977011494251,8.0,9,9.0,29.5,0.5,0.0169491525366274,0.911664563065712,0.2395286560058593,4,43877.25,75937.58256086046,0.366208832931588,0.3942984365786897,1201,0.3478839171533467,698,7.605,0.0323438228917088,0.0691901792597491,6.634133529643187,161.62285232543945,95.1065021739094,17.65197732146367,1100496.2140568718,667285.980663076,1,91.84772872924805,224.83905792236328,90.40802383422852,222.0114898681641,45,0.7039037119992747,175.5826431363285,197.2786433317292,-0.0023616248654615,1.586026485136958,5261.748769443464,197.79818725585932,77.50992179360193,168.0284767150879,86.39372217058973,167.36620330810547,86.1654073374367,54.29878616333008,69.74325371863189,55.049991607666016,70.13704780156765,199.07629013061523,76.45022702314193,180.63771057128903,79.10839743446111,139.45560836791992,17.0391566874888,133.97400665283203,10.11840433706446,rotate_180,fabricnet_0001.jpg,train
fabricnet_0011.jpg,130,fabricnet,3.2788461538461537,8.0,9,8.0,104.0,0.0,0.0,0.7304123975956737,0.0,0.0,14,14.0,0.0,0.0,0.0,0.5,0.0789146423339843,55,1190.5636363636363,4975.600885644179,0.1930800957584628,0.4394895443369292,259,0.3778877539194257,174,7.746,0.1203453759507571,0.0662969384575262,6.009984662412869,164.9529151916504,88.06971688045435,17.75568675686943,849926.2161433282,552823.6004629558,1,85.6193962097168,254.23357772827148,65.13100051879883,252.4489479064941,45,0.6480035706218921,43.25778655738129,57.8963378185157,0.0810002699247576,1.6005802522614536,207.9404923459515,177.46278381347656,51.08848319413614,209.0589904785156,39.27025425567771,179.0235710144043,55.62297858021067,47.327144622802734,29.01047138741693,50.801734924316406,33.78528752908791,209.0593223571777,39.26862959638651,205.9380569458008,39.26466689270703,111.8049774169922,10.122920760572605,139.81593704223633,10.902638670374673,original,fabricnet_0011.jpg,train
fabricnet_0011_aug_1_rotate_180.jpg,130,fabricnet,3.2788461538461537,8.0,9,8.0,104.0,0.0,0.0,0.7304123975956737,0.0,0.0,14,14.0,0.0,0.0,0.0,0.5,0.0789146423339843,55,1190.5636363636363,4975.600885644179,0.1930800957584628,0.4394895443369292,259,0.3778877539194257,174,7.746,0.1203453759507571,0.0662969384575262,6.009984662412869,164.9529151916504,88.06971688045435,17.75568675686943,849926.2161433282,552823.6004629558,1,85.6193962097168,254.23357772827148,65.13100051879883,252.4489479064941,45,0.6480035706218921,43.25778655738129,57.8963378185157,0.0810002699247576,1.6005802522614536,207.9404923459515,177.46278381347656,51.08848319413614,209.0589904785156,39.27025425567771,179.0235710144043,55.62297858021067,47.327144622802734,29.01047138741693,50.801734924316406,33.78528752908791,209.0593223571777,39.26862959638651,205.9380569458008,39.26466689270703,111.8049774169922,10.122920760572605,139.81593704223633,10.902638670374673,rotate_180,fabricnet_0011.jpg,train
fabricnet_0011_aug_2_contrast_down.jpg,130,fabricnet,3.2788461538461537,8.0,9,8.0,104.0,0.0,0.0,0.7304123975956737,0.0,0.0,14,14.0,0.0,0.0,0.0,0.5,0.0789146423339843,55,1190.5636363636363,4975.600885644179,0.1930800957584628,0.4394895443369292,259,0.3778877539194257,174,7.746,0.1203453759507571,0.0662969384575262,6.009984662412869,164.9529151916504,88.06971688045435,17.75568675686943,849926.2161433282,552823.6004629558,1,85.6193962097168,254.23357772827148,65.13100051879883,252.4489479064941,45,0.6480035706218921,43.25778655738129,57.8963378185157,0.0810002699247576,1.6005802522614536,207.9404923459515,177.46278381347656,51.08848319413614,209.0589904785156,39.27025425567771,179.0235710144043,55.62297858021067,47.327144622802734,29.01047138741693,50.801734924316406,33.78528752908791,209.0593223571777,39.26862959638651,205.9380569458008,39.26466689270703,111.8049774169922,10.122920760572605,139.81593704223633,10.902638670374673,contrast_down,fabricnet_0011.jpg,train
fabricnet_0011_aug_3_gaussian_noise.jpg,130,fabricnet,3.2788461538461537,8.0,9,8.0,104.0,0.0,0.0,0.7304123975956737,0.0,0.0,14,14.0,0.0,0.0,0.0,0.5,0.0789146423339843,55,1190.5636363636363,4975.600885644179,0.1930800957584628,0.4394895443369292,259,0.3778877539194257,174,7.746,0.1203453759507571,0.0662969384575262,6.009984662412869,164.9529151916504,88.06971688045435,17.75568675686943,849926.2161433282,552823.6004629558,1,85.6193962097168,254.23357772827148,65.13100051879883,252.4489479064941,45,0.6480035706218921,43.25778655738129,57.8963378185157,0.0810002699247576,1.6005802522614536,207.9404923459515,177.46278381347656,51.08848319413614,209.0589904785156,39.27025425567771,179.0235710144043,55.62297858021067,47.327144622802734,29.01047138741693,50.801734924316406,33.78528752908791,209.0593223571777,39.26862959638651,205.9380569458008,39.26466689270703,111.8049774169922,10.122920760572605,139.81593704223633,10.902638670374673,gaussian_noise,fabricnet_0011.jpg,train
fabricnet_0011_aug_4_horizontal_flip.jpg,130,fabricnet,3.2788461538461537,8.0,9,8.0,104.0,0.0,0.0,0.7304123975956737,0.0,0.0,14,14.0,0.0,0.0,0.0,0.5,0.0789146423339843,55,1190.5636363636363,4975.600885644179,0.1930800957584628,0.4394895443369292,259,0.3778877539194257,174,7.746,0.1203453759507571,0.0662969384575262,6.009984662412869,164.9529151916504,88.06971688045435,17.75568675686943,849926.2161433282,552823.6004629558,1,85.6193962097168,254.23357772827148,65.13100051879883,252.4489479064941,45,0.6480035706218921,43.25778655738129,57.8963378185157,0.0810002699247576,1.6005802522614536,207.9404923459515,177.46278381347656,51.08848319413614,209.0589904785156,39.27025425567771,179.0235710144043,55.62297858021067,47.327144622802734,29.01047138741693,50.801734924316406,33.78528752908791,209.0593223571777,39.26862959638651,205.9380569458008,39.26466689270703,111.8049774169922,10.122920760572605,139.81593704223633,10.902638670374673,horizontal_flip,fabricnet_0011.jpg,train
fabricnet_0011_aug_5_zoom_out.jpg,130,fabricnet,3.2788461538461537,8.0,9,8.0,104.0,0.0,0.0,0.7304123975956737,0.0,0.0,14,14.0,0.0,0.0,0.0,0.5,0.0789146423339843,55,1190.5636363636363,4975.600885644179,0.1930800957584628,0.4394895443369292,259,0.3778877539194257,174,7.746,0.1203453759507571,0.0662969384575262,6.009984662412869,164.9529151916504,88.06971688045435,17.75568675686943,849926.2161433282,552823.6004629558,1,85.6193962097168,254.23357772827148,65.13100051879883,252.4489479064941,45,0.6480035706218921,43.25778655738129,57.8963378185157,0.0810002699247576,1.6005802522614536,207.9404923459515,177.46278381347656,51.08848319413614,209.0589904785156,39.27025425567771,179.0235710144043,55.62297858021067,47.327144622802734,29.01047138741693,50.801734924316406,33.78528752908791,209.0593223571777,39.26862959638651,205.9380569458008,39.26466689270703,111.8049774169922,10.122920760572605,139.81593704223633,10.902638670374673,zoom_out,fabricnet_0011.jpg,train
