image_name,gsm,source,weft_count_autocorr,weft_count_fft,weft_count_direct,weft_count,weft_spacing_avg,weft_spacing_std,weft_spacing_cv,weft_confidence,warp_count_autocorr,warp_count_fft,warp_count_direct,warp_count,warp_spacing_avg,warp_spacing_std,warp_spacing_cv,warp_confidence,yarn_edge_density,yarn_component_count,yarn_avg_area,yarn_std_area,yarn_density_uniformity,weft_spacing_uniformity,weft_lines_detected,warp_spacing_uniformity,warp_lines_detected,texture_contrast,texture_homogeneity,texture_energy,texture_entropy,texture_lbp_mean,texture_lbp_std,freq_dc_component,freq_high_freq_energy,freq_low_freq_energy,freq_radial_peak,structure_gabor_0deg,structure_gabor_45deg,structure_gabor_90deg,structure_gabor_135deg,structure_dominant_orientation,structure_regularity,edge_gradient_mean,edge_gradient_std,edge_direction_mean,edge_direction_std,edge_laplacian_variance,color_r_mean,color_r_std,color_g_mean,color_g_std,color_b_mean,color_b_std,color_h_mean,color_h_std,color_s_mean,color_s_std,color_v_mean,color_v_std,color_l_mean,color_l_std,color_a_mean,color_a_std,color_b_lab_mean,color_b_lab_std
fabricnet_0020.jpg,85,fabricnet,9.629032258064516,8.0,9,9.0,31.0,0.0,0.0,0.9297407806747076,6.575757575757576,6.0,7,6.575757575757576,45.25,1.25,0.0276243093861603,0.940907888781938,0.109039306640625,104,848.4615384615385,1684.5692951194294,0.3349590250619695,0.436127676302299,462,0.3477959138069433,470,7.715,0.0769567015805327,0.0666549844318069,6.3316620375444845,164.2511749267578,94.57560615230597,17.79274175400133,979256.0550659942,601735.154832749,1,72.62279891967773,250.42390060424805,89.26095581054688,249.8514175415039,45,0.6612540232214037,69.77440487831113,101.76176342882005,-0.0206854343962199,1.5456059711805965,803.2908038779715,200.2264442443848,56.854926926094265,205.01436233520508,56.27523932338914,205.02092361450195,56.165652846463,66.08635711669922,39.998002815340335,9.44415283203125,19.313929473165626,205.67435455322263,55.9944694700464,207.68271255493164,54.892348433988,126.39863204956056,1.4155944274605274,127.34676361083984,1.051380982733454
fabricnet_0097.jpg,240,fabricnet,14.22222222222222,15.0,14,14.22222222222222,18.0,0.4714045207910317,0.0266832747466527,0.9711020090864916,4.885714285714286,7.0,12,7.0,35.0,16.61826304601858,0.3573820009127905,0.7274547411877506,0.1893768310546875,1,151842.0,0.0,1.0,0.3990778483388438,1168,0.3837998757700263,916,7.742,0.0691909971253999,0.066863924235804,6.194218265848249,162.25183486938477,100.8446771478944,17.174139351254325,958211.6354502504,582249.3809286434,1,58.14607620239258,220.0081024169922,93.52640914916992,216.8343849182129,45,0.6702323566553087,77.5119670487168,101.42864717513824,-0.0153533740882494,1.4864113606350673,857.1880248817033,109.9140739440918,90.11941433797924,109.83063125610352,90.37236905938444,107.8436164855957,91.45084290651128,24.89431381225586,26.819463432185135,19.679901123046875,34.86869409699443,110.32925415039062,90.07294516136272,112.13991165161131,90.40595512904513,127.60970306396484,0.8564295209635286,129.20784378051758,1.2479271014553075
fabricnet_0068.jpg,120,fabricnet,18.285714285714285,18.0,18,18.0,14.0,0.0,0.0,0.992611763069849,7.111111111111111,7.0,9,7.111111111111111,35.5,1.7795130420052183,0.0515800881591135,0.8935513045914798,0.0745925903320312,91,690.8131868131868,1048.015800905209,0.3972864448997163,0.4455566404679609,251,0.4855033182566611,165,7.316,0.1357911498300435,0.0779776766139548,4.935163203845008,169.88388442993164,99.11622795473464,16.811705474482505,863453.1368195824,528032.0510461716,1,32.51231002807617,163.7573471069336,82.51408767700195,166.94633865356445,135,0.6625507831349992,36.64693160113113,86.53010278389453,-0.0324681519264829,1.486543850649043,527.669379926694,76.03680419921875,104.03122948223148,76.53919219970703,103.78518553215646,76.284423828125,103.941547755116,25.396026611328125,38.577946521879504,17.485645294189453,41.01157383188915,76.69477844238281,103.71519593520006,75.1992301940918,104.6349450821668,127.7113151550293,0.7288066950241164,128.1463851928711,0.7260388911756029
fabricnet_0049.jpg,105,fabricnet,7.529411764705882,8.0,7,7.529411764705882,34.0,0.0,0.0,0.9484126264420402,16.0,16.0,15,16.0,16.0,0.0,0.0,0.9707892898089772,0.0103721618652343,50,179.44,385.7956536821015,0.3174605119792136,0.3110255199835335,7,0.6362550772659242,7,6.547,0.2032349322444271,0.0942304139607586,4.267995168563641,181.1569480895996,88.46738659830652,16.72957903976432,754210.1010370199,491414.458790432,1,55.55655288696289,132.92975234985352,39.98276519775391,136.78336715698242,135,0.675270680917433,22.50689284519462,85.29632911955433,0.0582721117506103,1.562714610954767,478.2649486502633,69.981689453125,107.06487835131364,70.61872482299805,106.72139878437471,70.04140090942383,107.03919866833444,25.244216918945312,33.935238995503624,32.86322784423828,61.16840630166693,70.6421127319336,106.70813006452194,69.13627624511719,107.5250929119614,127.5766487121582,0.8252684588203452,128.36310958862305,0.6376338072958823
fabricnet_0117.jpg,185,fabricnet,0.0,0.0,10,10.0,0.0,0.0,0.0,0.5,0.0,0.0,12,12.0,0.0,0.0,0.0,0.5,0.0510368347167968,201,214.92039800995025,337.39371811980624,0.3891271139728885,0.4525927453831708,80,0.4741781309631253,40,7.633,0.1711531606114776,0.069265033933334,5.514065822113125,166.70696258544922,93.75136081881598,17.719441914119948,843324.2812230121,539134.833737914,1,51.34096908569336,254.81241989135745,62.06370544433594,254.85995864868164,135,0.6110786421099423,29.20113619303221,43.81067784433968,-0.0467767945647778,1.5730445254341208,155.3523577471351,164.94879150390625,53.97057030050275,202.00712966918945,35.095138599762194,186.89108276367188,42.85541152323321,58.61783599853516,33.567510762655374,51.32250213623047,31.04305716671468,202.00714111328125,35.09509702123352,199.6336898803711,35.55308049717549,112.6013641357422,9.352613765548758,131.7648963928223,2.8775579133397886
fabricnet_0013.jpg,105,fabricnet,8.0,8.0,11,8.0,32.0,0.4714045207910317,0.0148864585465947,0.8642035183410555,9.846153846153848,10.0,10,10.0,26.0,0.2357022603955158,0.0091239584633913,0.9927629954076472,0.1724357604980468,4,34404.0,59536.93982310478,0.3662301022833142,0.3979526843984857,1148,0.3620064289189675,903,7.703,0.0627579112329297,0.066017118806485,6.509656470375683,163.74227905273438,90.8125034523467,17.7452143922459,971456.5257184624,607296.5070339623,1,99.56178283691406,247.4561538696289,86.5848617553711,249.18483352661133,135,0.6870241859321312,86.16318480808945,107.93420336807353,-0.0135607113601386,1.595508714662335,980.5412013640162,197.83999633789065,56.87246681043035,192.5623817443848,63.044867505000326,192.3974723815918,61.47106539393626,68.2219467163086,70.73291172385325,19.189964294433597,31.39336135554224,200.11732864379883,57.31382958995963,197.98617935180664,59.48488568996768,130.05743026733398,6.140829499257775,128.84426498413086,1.413195086890531
fabricnet_0057.jpg,200,fabricnet,8.258064516129032,8.0,11,8.258064516129032,31.0,0.4714045207910317,0.0150448251268271,0.870016639529476,0.0,16.0,14,15.0,0.0,0.0,0.0,0.9375000000390624,0.1851081848144531,1,148213.0,0.0,1.0,0.3863799037055491,1259,0.3786199974226061,909,7.76,0.0661134347390105,0.0642303873610217,6.541131321208461,162.9715576171875,91.44507592906766,17.515402204699143,925404.9150754196,591704.8556819577,1,93.54852294921876,233.4208526611328,81.99020385742188,235.020622253418,135,0.6870240258519142,81.72390981222935,95.99457799382,-0.0424499278113043,1.5916686567246172,649.1874359315261,151.00482177734375,71.66916795002166,157.6685028076172,71.23892631525896,145.40866088867188,79.95543814710571,45.30846405029297,34.517155071308906,42.29606246948242,44.864450103801104,159.24182510375977,70.7996993716155,160.79785919189453,69.74418754173279,123.65563583374023,3.502805519267473,133.9872055053711,11.640822127509946
fabricnet_0116.jpg,185,fabricnet,7.314285714285714,7.0,13,7.314285714285714,35.0,0.0,0.0,0.767550722131849,0.0,5.0,12,8.5,0.0,0.0,0.0,0.708333333576389,0.0461692810058593,206,191.42233009708735,400.2473643951329,0.3235290431228417,0.3945681314516382,62,0.4436655406677724,34,7.633,0.1757540366024622,0.0695515385014005,5.481841437860307,166.9854965209961,93.47268201913732,17.73890096892874,837558.4144603363,536957.188000629,1,50.80626678466797,254.78857421875,60.744415283203125,254.88849639892575,135,0.609284456394549,28.348727238037583,41.90313642299264,-0.0493099721307736,1.571628763340572,139.67772086265904,167.9926300048828,52.28519104294293,206.0526237487793,32.792209770998,190.68170166015625,40.76201977470132,58.735984802246094,33.62905867849012,51.28388214111328,30.91407089461245,206.0526237487793,32.792209770998,203.2665901184082,33.4622675839284,112.2921905517578,9.470667754500283,131.77157974243164,2.8963463645297987
gsm_manual_0153.jpg,173,manual_collection,6.7368421052631575,7.0,10,7.0,38.0,0.9428090415820634,0.0252538136070408,0.842410823051273,0.0,0.0,15,15.0,0.0,0.0,0.0,0.5,0.0439071655273437,86,415.8720930232558,601.8446990539504,0.4086324371049785,0.3521053032360954,73,0.4195200294068147,64,7.62,0.1624040437457059,0.0700695065315812,5.582494539947621,166.4747428894043,95.98601606508684,17.5911741299131,771554.4319889289,531444.3894426204,1,37.5578727722168,253.9335060119629,70.9878044128418,251.85150146484372,45,0.6056192898634498,30.89485612398104,56.3108980849202,-0.0085980305661708,1.512550673366743,189.5599593592342,168.9965705871582,53.10515598749953,167.84534072875977,53.97666196006274,152.3809814453125,62.16237195187495,21.158206939697266,12.579731628331462,32.017696380615234,22.08379193827512,169.49889755249023,52.924234601547234,173.3359832763672,51.05432870119441,125.63656997680664,1.988891899432053,136.4470100402832,5.297221364616665
fabricnet_0027.jpg,110,fabricnet,5.412698412698413,0.0,14,9.706349206349206,63.0,0.0,0.0,0.6933106578154358,6.941860465116279,6.0,10,6.941860465116279,43.0,0.0,0.0,0.8174750809941571,0.1950607299804687,3,50191.66666666666,70952.03730846792,0.414315106932628,0.3855734188078954,1290,0.3275399897130611,1018,7.477,0.0597391516777936,0.0674238506180699,6.619931945730186,163.85901260375977,91.6430052724716,17.62203954993527,979774.1228486828,614458.1022931921,1,86.74480819702148,242.68295288085935,79.86396789550781,237.6319274902344,45,0.6732743160253174,91.31822733193248,116.15013293789048,0.0866675168944408,1.588371300375442,1193.527854099346,160.0257797241211,85.74995977952696,175.53013229370117,75.10457695234605,182.04318237304688,68.00142542454506,58.83000564575195,43.73270565079866,52.19015884399414,58.68529586054987,185.6115379333496,69.55171575842883,177.54636001586914,74.16808680422874,124.93236923217772,3.410674121100884,122.63267135620116,11.479614404273956
